,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
1308,< 10 microns from soma center,1.01,131.33,63.22,0.52,0.15,17275.00,12730.00,10764.80,10900.80,9041.05,10141.40,7285.00,9400.00,3165.52,1078.14,96883.00,98107.00,40.00,83.85,98.62,22.16,0.60,0.04
1309,10-20 microns from soma center,0.77,131.91,51.74,0.45,0.15,11935.00,13176.00,7235.00,9477.86,5542.71,9009.36,4662.00,7562.00,2563.82,1700.65,50645.00,66345.00,28.00,84.16,99.12,22.24,0.63,0.03
1310,10-20 microns from soma center,1.01,131.99,51.36,0.26,0.57,11419.00,11605.00,6724.22,9148.00,5983.53,8837.50,3329.00,7915.00,2122.13,993.67,60518.00,82332.00,36.00,84.56,98.99,21.74,0.61,0.05
1311,10-20 microns from soma center,0.24,130.99,51.54,0.13,0.45,7762.00,9727.00,4800.00,8701.00,1555.00,7938.00,1555.00,7938.00,2541.89,753.66,14400.00,26103.00,14.00,84.50,97.58,22.27,0.59,0.01
1312,10-20 microns from soma center,0.93,122.35,50.86,0.15,0.88,7459.00,11368.00,5262.60,8819.40,5163.55,8394.23,2720.00,7162.00,1417.09,1288.16,52626.00,88194.00,40.00,63.95,102.39,19.95,0.56,0.03
1313,10-20 microns from soma center,0.52,122.58,54.31,0.18,0.21,9605.00,10484.00,6646.40,8653.00,5675.34,8082.48,3278.00,7811.00,2124.67,946.80,33232.00,43265.00,22.00,60.98,104.56,19.33,0.56,0.01
1314,10-20 microns from soma center,1.03,123.75,54.35,0.22,0.63,10404.00,10800.00,5765.18,8903.64,4457.21,8315.25,2085.00,7487.00,2377.52,1092.74,63417.00,97940.00,40.00,61.73,105.43,19.68,0.67,0.05
1315,10-20 microns from soma center,0.35,123.16,53.37,0.07,0.41,9607.00,11345.00,7957.00,8673.50,7198.73,8047.56,6345.00,7060.00,1266.30,1605.87,31828.00,34694.00,18.00,61.48,104.89,19.67,0.57,0.01
1316,10-20 microns from soma center,0.62,121.89,53.88,0.28,0.47,16313.00,12947.00,8441.29,9214.57,6614.11,7724.30,3106.00,7534.00,4251.07,1869.70,59089.00,64502.00,30.00,63.58,102.11,19.69,0.62,0.02
1317,10-20 microns from soma center,0.81,122.40,53.84,0.23,0.26,7999.00,10672.00,4699.00,9048.88,4430.68,9302.94,2529.00,7302.00,1760.03,963.66,37592.00,72391.00,30.00,63.46,102.74,19.99,0.64,0.04
1318,10-20 microns from soma center,0.19,122.97,53.66,0.00,1.99,7934.00,9092.00,5207.33,8923.33,3135.00,8683.00,3135.00,8683.00,2013.08,174.51,15622.00,26770.00,14.00,63.16,103.61,19.94,0.43,0.00
1319,10-20 microns from soma center,6.09,91.55,52.97,0.58,0.22,12813.00,14243.00,6200.46,10122.50,5820.74,9994.95,636.00,7041.00,2344.12,1452.03,421631.00,688327.00,204.00,77.49,37.79,30.81,0.45,0.43
1320,10-20 microns from soma center,3.62,91.11,52.03,0.71,0.12,11398.00,13616.00,6622.89,9778.03,6214.92,9668.31,1496.00,7179.00,2330.86,1625.30,251670.00,371565.00,120.00,76.83,37.43,31.57,0.50,0.23
1321,10-20 microns from soma center,0.88,90.73,52.28,0.24,0.68,10322.00,10338.00,7191.80,8275.30,7497.41,7874.60,2105.00,7335.00,2450.41,979.87,71918.00,82753.00,38.00,76.17,38.40,30.89,0.53,0.03
1322,10-20 microns from soma center,0.20,90.96,51.40,0.39,0.47,11278.00,9879.00,7492.33,8790.67,5439.00,7769.00,5439.00,7769.00,2680.08,862.69,22477.00,26372.00,14.00,76.43,38.14,31.27,0.72,0.01
1323,< 10 microns from soma center,4.21,91.48,63.55,0.30,0.40,26535.00,15806.00,11157.70,12287.00,10082.60,11790.50,1613.00,8077.00,5256.99,1932.24,524410.00,577491.00,142.00,76.87,38.44,31.35,0.51,0.30
1324,< 10 microns from soma center,5.23,92.36,62.25,0.54,0.26,18527.00,19956.00,8805.53,12483.60,8163.22,12016.10,3191.00,8341.00,3308.96,2726.41,466693.00,661630.00,166.00,78.84,35.85,32.10,0.45,0.34
1325,< 10 microns from soma center,0.46,92.57,62.93,0.22,0.45,15494.00,18136.00,12035.80,13400.30,10478.00,11771.20,9862.00,11403.00,2189.25,2752.09,48143.00,53601.00,18.00,78.79,36.30,32.30,0.69,0.02
1326,10-20 microns from soma center,0.66,92.78,55.72,0.15,0.35,11089.00,12284.00,7827.80,10432.00,5771.84,9658.20,4985.00,9399.00,2432.40,1033.86,39139.00,52160.00,22.00,79.33,35.79,32.16,0.66,0.03
1327,10-20 microns from soma center,1.46,92.81,54.68,0.26,0.69,8636.00,12776.00,6039.85,9868.23,5726.10,9150.55,2323.00,7591.00,1684.12,1801.83,78518.00,128287.00,52.00,79.42,35.47,32.36,0.52,0.06
1328,10-20 microns from soma center,2.30,93.41,53.90,0.42,0.44,11255.00,16489.00,5316.33,9462.26,4984.46,8879.50,1346.00,7945.00,2799.36,1717.09,143541.00,255481.00,84.00,79.94,35.31,32.98,0.58,0.14
1329,10-20 microns from soma center,0.34,129.26,55.10,0.07,0.41,9199.00,9364.00,7473.75,8633.50,6806.19,8362.59,5169.00,8259.00,1603.00,434.27,29895.00,34534.00,18.00,82.31,95.52,28.47,0.50,0.01
1330,10-20 microns from soma center,0.63,129.52,56.17,0.30,0.61,9281.00,13701.00,6019.71,10233.00,4473.21,9606.00,3859.00,7877.00,2025.44,1757.99,42138.00,71631.00,30.00,82.28,95.81,28.76,0.73,0.03
1331,10-20 microns from soma center,0.47,130.33,56.04,0.22,0.45,8855.00,11681.00,5740.75,9832.75,5617.30,9397.81,2005.00,8729.00,2458.89,1108.76,22963.00,39331.00,18.00,82.85,96.38,28.86,0.62,0.01
1332,10-20 microns from soma center,1.10,129.76,55.43,0.27,0.36,8521.00,12097.00,4993.00,9154.15,4804.55,8202.05,2343.00,7544.00,1538.90,1573.68,64909.00,119004.00,50.00,82.60,95.81,28.89,0.59,0.05
1333,< 10 microns from soma center,5.32,130.82,63.09,0.32,0.37,25387.00,19995.00,12688.60,13381.40,12253.60,12789.50,4633.00,9632.00,3986.18,2290.00,710564.00,749361.00,160.00,83.18,96.82,28.70,0.46,0.36
1334,10-20 microns from soma center,4.36,131.36,55.74,0.31,0.46,13374.00,22403.00,7324.38,11712.40,7142.00,10748.40,2521.00,7258.00,2693.63,3068.22,439463.00,702744.00,166.00,83.46,97.34,28.56,0.56,0.36
1335,10-20 microns from soma center,0.34,132.43,55.62,0.02,0.99,9825.00,10462.00,6429.00,9433.67,3373.00,8250.00,3373.00,8250.00,2644.97,909.70,19287.00,28301.00,14.00,83.89,98.47,28.34,0.46,0.01
1336,10-20 microns from soma center,0.31,132.41,54.90,0.13,0.45,9522.00,15460.00,7524.00,10458.30,5024.00,7877.00,5024.00,7877.00,1870.29,3537.32,22572.00,31375.00,14.00,83.92,98.24,28.98,0.65,0.01
1337,< 10 microns from soma center,6.16,132.68,62.54,0.17,0.75,20908.00,19138.00,12648.30,13358.70,11255.60,12850.40,4324.00,9725.00,4060.38,2168.72,771544.00,814883.00,200.00,84.09,98.52,28.77,0.41,0.38
1338,< 10 microns from soma center,4.81,133.23,58.08,0.14,0.69,11381.00,15695.00,6236.25,9507.86,5998.09,8851.63,2255.00,6847.00,2306.16,1938.58,305576.00,465885.00,174.00,84.39,99.02,28.70,0.35,0.20
1339,10-20 microns from soma center,3.51,131.88,57.46,0.29,0.51,10507.00,15321.00,5778.29,10450.00,5391.12,9969.14,1284.00,7955.00,2127.22,1641.33,202240.00,365749.00,124.00,83.68,97.73,28.94,0.45,0.19
1340,10-20 microns from soma center,0.86,134.23,57.76,0.56,0.22,11205.00,12763.00,8682.56,10117.00,8357.85,8993.13,6108.00,8295.00,1627.81,1497.24,78143.00,91053.00,36.00,84.86,99.85,29.09,0.51,0.03
1341,10-20 microns from soma center,0.11,133.72,57.31,0.39,0.47,10369.00,9078.00,7438.33,8599.67,5925.00,8187.00,5925.00,8187.00,2072.66,366.69,22315.00,25799.00,14.00,84.56,99.31,29.49,0.84,0.00
1342,10-20 microns from soma center,0.16,133.72,56.83,0.13,0.45,6809.00,8062.00,4775.67,7657.00,1994.00,7249.00,1994.00,7249.00,2035.69,331.91,14327.00,22971.00,14.00,84.46,99.48,29.19,0.61,0.00
1343,10-20 microns from soma center,8.77,134.86,56.30,0.32,0.60,10675.00,33934.00,5383.32,12973.40,5072.05,11447.40,1361.00,7406.00,2224.96,4476.68,705215.00,1699520.00,330.00,85.03,100.54,29.16,0.48,0.81
1344,10-20 microns from soma center,0.50,135.06,56.39,0.22,0.45,9431.00,11342.00,6170.50,10247.00,3529.14,10030.60,3056.00,9575.00,2884.46,659.56,24682.00,40988.00,18.00,84.84,100.89,29.37,0.71,0.02
1345,10-20 microns from soma center,0.66,136.03,56.37,0.52,0.00,9817.00,13694.00,5138.60,10718.60,3028.42,9459.03,2515.00,8918.00,2737.78,1820.12,25693.00,53593.00,22.00,85.22,101.94,29.15,0.55,0.02
1346,10-20 microns from soma center,0.34,136.30,55.06,0.13,0.45,9319.00,10371.00,6010.67,9685.67,2216.00,8811.00,2216.00,8811.00,2920.11,650.78,18032.00,29057.00,14.00,85.56,101.93,29.47,0.65,0.01
1347,< 10 microns from soma center,0.20,136.36,63.01,0.13,0.45,8844.00,8411.00,6410.33,7923.67,4670.00,7298.00,4670.00,7298.00,1773.15,464.79,19231.00,23771.00,14.00,85.56,102.21,28.74,0.59,0.00
1348,< 10 microns from soma center,1.26,136.62,61.27,0.47,0.36,11349.00,12158.00,8595.82,9839.27,8274.84,9570.66,5387.00,7590.00,1815.33,1379.60,94554.00,108232.00,44.00,85.73,102.39,28.83,0.56,0.06
1349,< 10 microns from soma center,0.35,137.00,61.80,0.13,0.45,9093.00,12339.00,6909.67,10139.70,5300.00,8934.00,5300.00,8934.00,1600.74,1557.57,20729.00,30419.00,14.00,85.77,102.74,29.29,0.61,0.01
1350,< 10 microns from soma center,0.94,136.96,60.85,0.56,0.30,13554.00,12760.00,5605.64,9536.64,4520.63,8645.96,2218.00,7359.00,3153.83,1778.69,61662.00,104903.00,42.00,85.51,102.81,29.62,0.61,0.04
1351,< 10 microns from soma center,1.25,137.46,59.14,0.20,0.54,14906.00,11763.00,6426.38,8954.69,5799.13,8338.03,1954.00,7465.00,2891.20,1243.86,83543.00,116411.00,50.00,85.93,103.25,29.19,0.62,0.06
1352,< 10 microns from soma center,1.34,137.95,59.25,0.47,0.24,8342.00,13626.00,4782.17,9354.83,4180.98,9080.05,3196.00,7088.00,1533.13,2030.91,57386.00,112258.00,46.00,86.15,103.72,29.13,0.58,0.06
1353,< 10 microns from soma center,0.75,138.38,59.49,0.25,0.43,10391.00,12730.00,6722.88,9074.63,5784.98,8308.77,3157.00,8053.00,2536.49,1474.14,53783.00,72597.00,34.00,86.37,104.06,29.32,0.53,0.02
1354,< 10 microns from soma center,0.19,111.96,59.83,0.39,0.47,6994.00,10709.00,6245.00,9188.00,4919.00,8426.00,4919.00,8426.00,940.25,1075.51,18735.00,27564.00,14.00,94.07,50.26,34.07,0.79,0.01
1355,< 10 microns from soma center,0.27,111.99,58.53,0.39,0.47,6498.00,9499.00,5451.33,9310.67,3686.00,9110.00,3686.00,9110.00,1255.44,159.03,16354.00,27932.00,14.00,94.31,49.52,34.57,0.75,0.01
1356,10-20 microns from soma center,1.26,112.35,57.70,0.58,0.22,10251.00,13892.00,5652.82,10233.00,4637.48,8916.08,1594.00,8305.00,2307.79,1730.77,62181.00,112563.00,44.00,94.64,49.48,34.90,0.58,0.06
1357,10-20 microns from soma center,0.21,112.26,58.27,0.39,0.47,10690.00,10149.00,8100.67,9263.33,5070.00,8755.00,5070.00,8755.00,2315.48,628.55,24302.00,27790.00,14.00,94.36,49.53,35.30,0.77,0.01
1358,< 10 microns from soma center,0.16,112.16,66.05,0.14,0.00,13674.00,9017.00,10955.00,8693.00,6334.00,8473.00,6334.00,8473.00,3284.52,233.95,32865.00,26079.00,14.00,94.68,49.06,34.76,0.56,0.00
1359,< 10 microns from soma center,3.23,112.58,64.21,0.51,0.32,21661.00,20171.00,15282.10,15429.10,15859.30,15035.20,8400.00,11227.00,3561.31,2348.03,427900.00,432014.00,108.00,94.84,49.47,35.12,0.43,0.15
1360,< 10 microns from soma center,5.05,112.64,63.54,0.22,0.61,24066.00,28852.00,13433.20,17028.30,13465.90,16230.20,4956.00,9845.00,4328.71,4420.87,859724.00,1089810.00,174.00,94.51,50.43,34.84,0.56,0.44
1361,< 10 microns from soma center,0.30,113.00,63.39,0.04,0.53,16556.00,12925.00,11785.80,11371.00,12156.20,11154.30,5404.00,9411.00,4035.18,1291.66,47143.00,45484.00,18.00,94.82,51.14,34.09,0.48,0.01
1362,< 10 microns from soma center,0.30,111.61,62.88,0.22,0.45,10742.00,10665.00,8193.50,10125.30,7841.39,9683.25,5656.00,9543.00,1814.56,514.55,32774.00,40501.00,18.00,94.01,47.90,36.39,0.72,0.01
1363,< 10 microns from soma center,0.41,111.84,62.26,0.35,0.45,19374.00,14704.00,12981.80,10944.60,9870.18,9551.10,9603.00,9253.00,3523.52,1957.27,64909.00,54723.00,22.00,94.29,48.42,35.66,0.68,0.01
1364,< 10 microns from soma center,1.35,111.96,60.51,0.59,0.28,11481.00,9139.00,6748.57,7990.86,6264.72,7876.71,2077.00,6634.00,3307.61,673.06,94480.00,111872.00,56.00,94.59,48.66,34.94,0.50,0.05
1365,< 10 microns from soma center,0.58,112.47,60.33,0.05,0.57,9506.00,11101.00,7267.50,9695.50,7292.42,9826.03,3782.00,7392.00,2158.04,1402.80,29070.00,38782.00,18.00,94.80,48.85,35.71,0.61,0.02
1366,< 10 microns from soma center,1.05,111.51,59.04,0.46,0.32,10577.00,14430.00,5761.27,9565.73,5254.54,8355.00,2791.00,7950.00,2244.59,2095.45,63374.00,105223.00,46.00,94.18,47.82,35.75,0.51,0.04
1367,10-20 microns from soma center,0.49,111.85,58.13,0.22,0.61,10651.00,13899.00,7402.50,11548.30,5480.45,10279.50,3828.00,10251.00,2825.42,1488.08,29610.00,46193.00,18.00,94.44,47.95,35.95,0.75,0.02
1368,10-20 microns from soma center,2.57,111.84,55.74,0.06,0.74,11900.00,14897.00,7483.87,10835.90,6757.74,10511.40,3182.00,7559.00,2658.67,1646.99,172129.00,249225.00,88.00,94.21,47.99,36.47,0.46,0.12
1369,< 10 microns from soma center,0.33,111.83,65.20,0.34,0.18,19236.00,13151.00,12486.00,10314.80,10433.10,9193.86,8851.00,9033.00,4001.96,1667.28,49944.00,41259.00,18.00,93.89,48.58,36.46,0.51,0.01
1370,< 10 microns from soma center,0.76,112.39,62.98,0.13,0.67,18420.00,13643.00,12136.90,10421.00,10976.20,9995.47,7077.00,8927.00,3604.55,1338.92,109232.00,93789.00,36.00,94.42,50.88,33.58,0.49,0.02
1371,< 10 microns from soma center,0.88,121.83,61.12,0.13,0.47,12178.00,11445.00,7194.63,9565.50,4504.37,8973.22,2453.00,8006.00,3757.47,1173.00,57557.00,76524.00,32.00,99.28,62.41,33.06,0.59,0.04
1372,< 10 microns from soma center,1.36,122.28,60.59,0.58,0.29,7558.00,14251.00,5072.40,9013.80,4467.96,8020.19,1867.00,6619.00,1753.80,2417.46,76086.00,135207.00,62.00,99.72,62.62,33.00,0.50,0.05
1373,< 10 microns from soma center,3.30,122.64,59.78,0.29,0.52,12668.00,15247.00,6438.70,9663.09,6067.25,9171.46,1836.00,7509.00,2455.09,1733.38,212477.00,318882.00,116.00,99.70,62.93,33.77,0.46,0.17
1374,< 10 microns from soma center,0.41,122.92,60.67,0.13,0.45,8690.00,11721.00,7598.00,10670.70,6514.00,8720.00,6514.00,8720.00,888.37,1380.69,22794.00,32012.00,14.00,99.59,63.71,33.66,0.60,0.01
1375,< 10 microns from soma center,2.74,112.66,63.34,0.16,0.68,35084.00,18557.00,16882.20,10861.90,16634.60,9757.43,9554.00,7460.00,4626.65,2745.67,523347.00,336720.00,98.00,94.39,51.47,33.67,0.56,0.18
1376,< 10 microns from soma center,0.33,112.84,63.72,0.35,0.45,23301.00,8789.00,15523.40,8270.40,12099.70,7869.61,10779.00,7684.00,4445.10,439.26,77617.00,41352.00,22.00,94.29,51.72,34.17,0.69,0.01
1377,< 10 microns from soma center,0.91,112.90,64.02,0.60,0.27,44464.00,10323.00,29014.60,9128.10,26264.60,8761.48,12984.00,8273.00,11256.10,684.74,290146.00,91281.00,38.00,94.41,52.06,33.50,0.60,0.04
1378,< 10 microns from soma center,4.06,123.68,65.10,0.24,0.67,26414.00,25703.00,13596.50,15802.30,13821.50,15139.70,3712.00,11242.00,4457.18,3315.24,598244.00,695302.00,122.00,100.56,63.47,33.98,0.54,0.30
1379,< 10 microns from soma center,0.49,128.02,61.82,0.37,0.25,12551.00,12793.00,10361.40,10639.60,8925.27,9607.66,8618.00,9451.00,1446.94,1250.24,51807.00,53198.00,22.00,105.01,64.80,34.11,0.63,0.02
1380,< 10 microns from soma center,0.36,125.00,62.17,0.09,0.93,15905.00,14919.00,10881.50,12329.00,10014.80,11068.70,7481.00,10846.00,3087.09,1620.74,43526.00,49316.00,18.00,102.51,62.81,34.22,0.65,0.01
1381,< 10 microns from soma center,4.92,125.25,63.01,0.22,0.56,23491.00,27305.00,14665.20,17496.20,14392.60,16491.60,7963.00,12422.00,3305.65,3862.85,718596.00,857313.00,164.00,102.57,63.37,33.95,0.46,0.32
1382,< 10 microns from soma center,1.04,125.46,62.02,0.20,0.27,14337.00,13892.00,11276.30,11301.80,11047.00,11535.30,6817.00,8357.00,2560.63,1724.99,101487.00,101716.00,36.00,102.47,63.55,34.68,0.51,0.04
1383,< 10 microns from soma center,0.20,124.28,61.28,0.13,0.45,10684.00,9530.00,8616.00,9248.67,5502.00,8930.00,5502.00,8930.00,2241.11,246.36,25848.00,27746.00,14.00,101.41,63.25,34.04,0.53,0.00
1384,< 10 microns from soma center,0.20,124.74,61.96,0.04,0.53,14956.00,10025.00,10091.50,9350.25,9316.39,9416.80,5201.00,7949.00,3492.59,844.31,40366.00,37401.00,18.00,101.57,63.77,34.29,0.51,0.00
1385,< 10 microns from soma center,0.39,125.27,62.06,0.00,1.99,10536.00,13091.00,8341.33,11299.70,6893.00,9298.00,6893.00,9298.00,1578.11,1555.61,25024.00,33899.00,14.00,101.81,64.22,34.67,0.54,0.01
1386,< 10 microns from soma center,0.37,125.18,62.19,0.13,0.45,13707.00,13680.00,12021.30,12220.70,9643.00,11339.00,9643.00,11339.00,1729.91,1039.34,36064.00,36662.00,14.00,101.90,63.82,34.85,0.66,0.01
1387,< 10 microns from soma center,0.29,125.14,62.07,0.13,0.45,14738.00,11715.00,12907.30,10645.30,10921.00,9440.00,10921.00,9440.00,1562.17,933.71,38722.00,31936.00,14.00,101.62,64.02,35.14,0.67,0.01
1388,< 10 microns from soma center,1.65,127.26,61.14,0.25,0.62,12724.00,11349.00,7447.94,9456.38,7146.27,9323.44,1824.00,7748.00,2609.64,1247.01,119167.00,151302.00,60.00,104.32,64.06,34.75,0.53,0.08
1389,< 10 microns from soma center,0.47,127.94,61.25,0.42,0.15,19511.00,11315.00,14653.30,10614.80,11190.70,10339.30,11025.00,9837.00,3664.41,568.67,58613.00,42459.00,18.00,105.07,63.91,35.26,0.67,0.02
1390,< 10 microns from soma center,0.85,126.44,60.16,0.10,0.77,12914.00,12815.00,10550.60,10540.30,8934.31,10279.20,7820.00,7897.00,1892.96,1722.22,73854.00,73782.00,30.00,103.13,64.35,34.78,0.54,0.03
1391,< 10 microns from soma center,3.65,126.23,62.88,0.22,0.71,23678.00,21882.00,12977.90,11490.30,12412.20,10746.20,3788.00,8684.00,3758.75,2787.16,545072.00,482592.00,130.00,102.84,64.65,34.34,0.52,0.24
1392,< 10 microns from soma center,12.77,128.43,63.64,0.35,0.52,25209.00,27469.00,14599.60,15114.20,14509.80,14154.10,3297.00,9044.00,3840.79,3571.83,2306730.00,2388040.00,454.00,105.39,64.59,34.83,0.37,0.96
1393,< 10 microns from soma center,0.39,128.79,62.04,0.20,0.48,12696.00,17952.00,8853.50,13255.50,8157.38,11631.20,4792.00,9981.00,2853.55,2973.76,35414.00,53022.00,18.00,106.02,64.03,35.29,0.72,0.01
1394,< 10 microns from soma center,0.15,127.05,64.34,0.39,0.47,12817.00,11769.00,10073.30,11020.00,8221.00,10081.00,8221.00,10081.00,1979.34,702.10,30220.00,33060.00,14.00,103.75,64.42,35.04,0.79,0.00
1395,< 10 microns from soma center,5.52,56.98,61.93,0.46,0.28,26543.00,28639.00,13483.00,16004.20,12990.70,14914.20,5127.00,9850.00,4091.16,3913.47,889880.00,1056280.00,202.00,42.77,37.64,1.06,0.47,0.39
1396,< 10 microns from soma center,0.25,57.49,61.80,0.13,0.45,18159.00,11212.00,10343.30,10714.30,4709.00,10149.00,4709.00,10149.00,5703.47,436.61,31030.00,32143.00,14.00,43.07,38.02,2.33,0.63,0.01
1397,< 10 microns from soma center,1.09,57.27,60.59,0.09,0.38,15734.00,15122.00,11024.00,10792.90,9877.68,9328.51,7068.00,9093.00,2672.07,1980.27,99216.00,97136.00,36.00,42.77,38.06,1.67,0.46,0.03
1398,< 10 microns from soma center,8.59,57.43,59.16,0.53,0.27,17350.00,19267.00,7702.65,11295.30,7579.20,10526.60,2372.00,8135.00,2926.77,2233.75,739454.00,1084350.00,288.00,43.40,37.56,1.93,0.40,0.61
1399,10-20 microns from soma center,0.27,57.65,54.19,0.34,0.18,4660.00,9382.00,3694.75,7430.75,4038.89,6535.11,1415.00,6227.00,1339.68,1232.75,14779.00,29723.00,18.00,43.81,37.40,2.26,0.59,0.01
1400,< 10 microns from soma center,0.20,58.13,61.53,0.39,0.47,18381.00,10599.00,13740.70,10045.00,9045.00,9316.00,9045.00,9316.00,3811.60,538.20,41222.00,30135.00,14.00,44.03,37.91,1.77,0.72,0.01
1401,< 10 microns from soma center,6.50,57.84,64.52,0.20,0.61,29062.00,36310.00,15260.80,17306.00,14464.40,16666.50,6818.00,11040.00,4278.41,4174.45,1266650.00,1436400.00,202.00,43.45,38.13,1.89,0.52,0.58
1402,< 10 microns from soma center,0.78,54.20,64.10,0.19,0.50,17658.00,16196.00,14646.00,14297.00,14216.80,14203.40,12220.00,12840.00,1802.13,1055.30,117168.00,114376.00,32.00,37.80,38.77,2.36,0.62,0.03
1403,< 10 microns from soma center,0.54,54.34,61.54,0.21,0.65,13036.00,13271.00,8679.14,11259.40,7950.48,11199.30,5722.00,9893.00,2354.79,1038.11,60754.00,78816.00,28.00,38.53,38.23,2.69,0.64,0.02
1404,< 10 microns from soma center,0.26,58.51,61.85,0.13,0.45,10257.00,10786.00,8373.00,10069.70,6614.00,9157.00,6614.00,9157.00,1489.87,679.37,25119.00,30209.00,14.00,44.63,37.76,2.31,0.59,0.01
1405,< 10 microns from soma center,0.25,58.00,61.43,0.39,0.47,13897.00,9549.00,10164.70,9278.67,8080.00,9110.00,8080.00,9110.00,2645.18,193.08,30494.00,27836.00,14.00,44.42,37.21,2.50,0.75,0.01
1406,< 10 microns from soma center,0.31,57.09,61.55,0.39,0.47,10920.00,13244.00,9057.33,10391.00,7240.00,7758.00,7240.00,7758.00,1502.70,2245.05,27172.00,31173.00,14.00,42.79,37.71,2.62,0.77,0.01
1407,< 10 microns from soma center,0.41,58.45,61.28,0.09,0.93,12751.00,11517.00,8389.25,10216.80,5244.53,9258.56,5095.00,8889.00,3309.70,1155.59,33557.00,40867.00,18.00,44.28,38.08,2.39,0.68,0.01
1408,< 10 microns from soma center,0.99,53.13,60.97,0.27,0.48,13543.00,12788.00,10279.50,9845.70,10274.50,9077.30,4348.00,8509.00,3067.60,1333.03,102795.00,98457.00,40.00,38.86,36.03,3.90,0.51,0.03
1409,< 10 microns from soma center,0.58,58.64,60.32,0.50,0.23,12158.00,14945.00,9188.80,11156.60,7195.88,9716.95,6222.00,8448.00,2488.34,2270.74,45944.00,55783.00,22.00,45.21,37.22,3.05,0.62,0.02
1410,< 10 microns from soma center,0.89,59.07,59.96,0.18,0.25,12722.00,13644.00,7579.71,11324.10,7292.75,10279.40,1778.00,9483.00,3413.55,1406.63,53058.00,79269.00,30.00,45.97,36.93,3.50,0.54,0.03
1411,10-20 microns from soma center,1.76,59.56,53.23,0.32,0.25,8088.00,11848.00,4504.33,9118.80,4280.11,8928.47,1758.00,7808.00,1672.90,1024.76,67565.00,136782.00,62.00,45.93,37.70,4.05,0.44,0.06
1412,< 10 microns from soma center,0.30,54.12,60.67,0.13,0.45,9064.00,11234.00,8011.00,9070.00,7006.00,7532.00,7006.00,7532.00,840.86,1574.83,24033.00,27210.00,14.00,38.44,37.96,3.20,0.61,0.01
1413,< 10 microns from soma center,0.53,54.16,60.67,0.41,0.29,12197.00,12055.00,9306.00,9921.50,9756.00,9498.26,5330.00,9146.00,2531.25,976.47,55836.00,59529.00,26.00,40.03,36.32,3.43,0.61,0.02
1414,< 10 microns from soma center,1.12,53.97,55.63,0.47,0.13,6247.00,13390.00,4570.90,9080.70,4339.31,8188.78,2519.00,7254.00,1388.12,1760.79,45709.00,90807.00,40.00,39.48,36.64,3.50,0.53,0.04
1415,< 10 microns from soma center,0.57,53.53,61.05,0.15,0.35,50514.00,13414.00,30982.40,11115.80,28691.30,10262.80,13270.00,10238.00,11880.10,1181.58,154912.00,55579.00,22.00,38.90,36.62,3.41,0.62,0.02
1416,< 10 microns from soma center,4.84,59.52,62.44,0.22,0.53,22969.00,30058.00,13504.70,17215.40,13204.10,16714.90,7538.00,9846.00,3289.13,4540.92,850798.00,1084570.00,168.00,46.22,37.33,3.66,0.57,0.44
