,,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max Ch=1,Intensity Max Ch=2,Intensity Mean Ch=1,Intensity Mean Ch=2,Intensity Median Ch=1,Intensity Median Ch=2,Intensity Min Ch=1,Intensity Min Ch=2,Intensity StdDev Ch=1,Intensity StdDev Ch=2,Intensity Sum Ch=1,Intensity Sum Ch=2,Number of Vertices,Position,,,Sphericity,Volume
607,20-30 microns from soma center,0.45,153.09,68.97,0.20,0.60,6850.00,8439.00,5102.00,7225.50,4143.46,6749.90,3975.00,6050.00,1154.48,904.42,20408.00,28902.00,18.00,114.92,96.09,31.56,0.77,0.02
608,20-30 microns from soma center,0.64,103.75,68.31,0.19,0.73,10185.00,8220.00,7570.67,6601.67,8558.84,6396.74,4063.00,5697.00,2387.50,833.00,45424.00,39610.00,26.00,71.71,67.54,32.56,0.78,0.03
609,30-40 microns from soma center,0.96,104.49,38.18,0.60,0.26,7057.00,12096.00,3460.50,8804.50,2358.07,8003.81,1462.00,7246.00,1929.79,1695.58,20763.00,52827.00,26.00,72.03,68.28,32.67,0.70,0.05
610,30-40 microns from soma center,3.94,104.81,40.01,0.60,0.26,8048.00,13054.00,2947.09,8413.88,2445.81,7685.31,768.00,6478.00,1787.82,1658.22,97254.00,277658.00,118.00,72.17,68.30,33.35,0.48,0.25
611,30-40 microns from soma center,0.34,103.57,39.79,0.25,0.50,1988.00,7948.00,1558.50,7483.50,1634.17,7332.14,694.00,7241.00,516.29,274.92,6234.00,29934.00,18.00,71.94,66.16,34.26,0.63,0.01
612,30-40 microns from soma center,0.33,101.58,38.63,0.80,0.13,2000.00,8563.00,1889.75,6805.25,1797.99,6142.21,1779.00,6054.00,101.67,1025.52,7559.00,27221.00,16.00,72.60,62.11,34.49,0.85,0.01
613,30-40 microns from soma center,0.52,101.50,39.07,0.39,0.44,5566.00,10390.00,5434.67,9153.33,5241.00,6776.00,5241.00,6776.00,139.82,1681.49,16304.00,27460.00,14.00,72.89,60.98,35.64,0.87,0.03
614,30-40 microns from soma center,1.37,153.27,39.11,0.32,0.54,6051.00,9804.00,2982.40,8174.70,2500.92,8147.66,705.00,6517.00,1735.49,1121.78,29824.00,81747.00,40.00,114.96,96.07,32.34,0.65,0.08
615,30-40 microns from soma center,1.00,153.27,40.33,0.17,0.68,6152.00,10981.00,3508.17,8133.33,2909.58,7485.30,1917.00,7056.00,1349.78,1318.15,21049.00,48800.00,30.00,114.76,95.97,33.37,0.69,0.05
616,30-40 microns from soma center,1.77,154.01,41.51,0.34,0.56,9213.00,12434.00,4560.63,7819.69,4076.00,7233.48,1741.00,6437.00,2020.95,1476.49,72970.00,125115.00,58.00,115.39,96.47,33.13,0.65,0.12
617,30-40 microns from soma center,0.69,108.48,42.63,0.48,0.28,5741.00,9321.00,3070.67,7017.67,2932.04,6320.43,1486.00,6107.00,1392.69,1115.98,18424.00,42106.00,26.00,68.24,74.46,39.60,0.73,0.03
618,30-40 microns from soma center,0.73,109.31,44.16,0.58,0.25,6664.00,9189.00,4623.71,7266.14,4369.25,6581.47,1643.00,6396.00,1606.74,905.65,32366.00,50863.00,30.00,68.01,74.79,41.59,0.67,0.03
619,30-40 microns from soma center,0.85,130.93,43.96,0.41,0.37,2878.00,9439.00,1889.71,7338.29,1613.19,6853.14,1506.00,6634.00,455.38,894.39,13228.00,51368.00,30.00,54.87,110.03,44.99,0.70,0.04
620,30-40 microns from soma center,0.34,131.25,42.59,0.10,0.94,3610.00,9674.00,2102.33,7800.00,698.00,6642.00,698.00,6642.00,1191.06,1337.35,6307.00,23400.00,14.00,53.04,110.38,47.22,0.69,0.01
621,30-40 microns from soma center,0.25,131.50,44.14,0.39,0.44,1891.00,7368.00,1454.67,6597.33,622.00,6156.00,622.00,6156.00,589.01,546.86,4364.00,19792.00,14.00,53.76,110.26,47.37,0.69,0.01
622,< 10 microns from soma center,0.45,136.12,73.66,0.58,0.00,16001.00,7583.00,9904.00,6594.20,8243.89,6011.71,6022.00,5974.00,3322.12,634.50,49520.00,32971.00,22.00,57.12,114.01,47.64,0.77,0.02
623,< 10 microns from soma center,0.14,127.07,73.00,0.49,0.00,9577.00,6026.00,8130.33,5819.33,5293.00,5690.00,5293.00,5690.00,2006.43,147.66,24391.00,17458.00,14.00,74.13,103.10,4.53,0.60,0.00
624,< 10 microns from soma center,0.41,128.14,82.55,0.39,0.47,11934.00,9263.00,9573.67,8461.67,7626.00,7297.00,7626.00,7297.00,1782.78,842.73,28721.00,25385.00,14.00,74.54,104.13,4.52,0.84,0.02
625,< 10 microns from soma center,0.67,129.72,83.01,0.61,0.25,17410.00,9216.00,9029.83,7998.17,6916.56,7838.14,3634.00,7052.00,4858.42,722.42,54179.00,47989.00,24.00,73.86,106.52,5.00,0.78,0.04
626,< 10 microns from soma center,1.12,130.53,83.36,0.37,0.37,9786.00,12182.00,6293.00,8005.89,6473.89,6971.64,2539.00,6306.00,2059.24,1844.54,56637.00,72053.00,34.00,75.46,106.38,5.19,0.67,0.06
627,< 10 microns from soma center,0.33,125.07,81.16,0.10,0.94,18989.00,9149.00,17532.30,7629.00,15896.00,6760.00,15896.00,6760.00,1269.08,1078.48,52597.00,22887.00,14.00,72.58,101.70,5.54,0.65,0.01
628,< 10 microns from soma center,0.32,129.78,81.00,0.12,0.93,13989.00,8613.00,8291.67,7314.67,4028.00,6638.00,4028.00,6638.00,4191.02,918.34,24875.00,21944.00,14.00,77.00,104.32,5.50,0.69,0.01
629,< 10 microns from soma center,0.41,131.53,81.28,0.39,0.47,14893.00,9173.00,9673.00,7972.00,5216.00,6543.00,5216.00,6543.00,3987.29,1085.73,29019.00,23916.00,14.00,75.88,107.30,5.37,0.82,0.02
630,< 10 microns from soma center,0.35,127.87,72.10,0.39,0.47,12343.00,7050.00,8716.67,6517.33,6137.00,6059.00,6137.00,6059.00,2639.47,407.97,26150.00,19552.00,14.00,72.35,105.28,5.55,0.78,0.01
631,< 10 microns from soma center,0.34,125.71,79.54,0.39,0.44,9487.00,8655.00,8188.00,7193.67,6209.00,5932.00,6209.00,5932.00,1422.00,1120.59,24564.00,21581.00,14.00,74.72,100.93,5.84,0.74,0.01
632,< 10 microns from soma center,0.41,130.50,70.51,0.40,0.34,12289.00,6917.00,7649.50,6476.50,5553.94,6214.19,5014.00,6052.00,2863.98,353.86,30598.00,25906.00,18.00,76.53,105.54,5.77,0.72,0.01
633,< 10 microns from soma center,0.51,132.43,81.55,0.39,0.44,10444.00,10157.00,7732.67,8983.33,5149.00,7028.00,5149.00,7028.00,2163.56,1391.86,23198.00,26950.00,14.00,76.12,108.21,5.90,0.84,0.03
634,< 10 microns from soma center,0.21,124.57,82.04,0.39,0.44,15968.00,7611.00,13183.30,7208.00,11078.00,6841.00,11078.00,6841.00,2053.31,315.38,39550.00,21624.00,14.00,74.13,99.87,6.85,0.70,0.01
635,< 10 microns from soma center,0.24,125.16,82.38,0.39,0.47,6868.00,8296.00,5431.00,7395.67,3789.00,6831.00,3789.00,6831.00,1265.33,643.46,16293.00,22187.00,14.00,73.62,101.04,6.05,0.79,0.01
636,< 10 microns from soma center,0.15,125.41,70.35,0.39,0.44,11816.00,5985.00,8248.33,5709.00,5924.00,5219.00,5924.00,5219.00,2561.03,347.41,24745.00,17127.00,14.00,73.60,101.36,6.05,0.78,0.00
637,< 10 microns from soma center,0.90,132.29,79.73,0.66,0.22,17465.00,13928.00,12556.00,7950.57,11081.90,6678.61,8437.00,5963.00,3275.68,2546.43,87892.00,55654.00,30.00,78.95,105.97,6.16,0.76,0.05
638,< 10 microns from soma center,0.21,131.95,81.78,0.39,0.47,18402.00,7823.00,14209.00,7015.00,10784.00,6482.00,10784.00,6482.00,3157.09,580.97,42627.00,21045.00,14.00,77.66,106.50,6.12,0.78,0.01
639,< 10 microns from soma center,0.35,133.40,81.34,0.25,0.50,13973.00,8447.00,11050.50,7396.00,9790.33,6982.99,6639.00,6464.00,3039.40,745.29,44202.00,29584.00,18.00,78.56,107.62,6.49,0.73,0.01
640,< 10 microns from soma center,0.27,132.90,70.07,0.49,0.00,9316.00,7911.00,5097.33,6662.67,2329.00,5772.00,2329.00,5772.00,3031.19,909.13,15292.00,19988.00,14.00,76.75,108.35,5.72,0.78,0.01
641,< 10 microns from soma center,0.56,132.62,80.83,0.30,0.63,6974.00,9656.00,4546.50,8012.50,3141.03,8038.81,2554.00,6056.00,1784.48,1285.42,18186.00,32050.00,18.00,75.85,108.61,6.14,0.82,0.03
642,< 10 microns from soma center,0.30,126.85,78.51,0.39,0.44,8974.00,7891.00,8634.00,7135.33,8080.00,5801.00,8080.00,5801.00,395.11,946.28,25902.00,21406.00,14.00,75.99,101.37,6.26,0.81,0.01
643,< 10 microns from soma center,0.28,126.88,78.71,0.39,0.44,5806.00,7333.00,4688.67,6682.67,4057.00,5985.00,4057.00,5985.00,792.32,551.34,14066.00,20048.00,14.00,72.09,104.21,6.35,0.82,0.01
644,< 10 microns from soma center,0.35,131.69,70.88,0.10,0.94,19438.00,11038.00,14673.70,7601.33,12059.00,5849.00,12059.00,5849.00,3374.24,2430.25,44021.00,22804.00,14.00,79.40,104.87,6.38,0.69,0.01
645,< 10 microns from soma center,0.30,135.58,80.83,0.12,0.93,11508.00,8058.00,8125.33,7421.00,6408.00,6244.00,6408.00,6244.00,2392.00,833.21,24376.00,22263.00,14.00,78.63,110.27,6.39,0.75,0.01
646,< 10 microns from soma center,0.24,124.11,75.57,0.00,1.94,9916.00,7017.00,8914.33,6225.67,7373.00,5805.00,7373.00,5805.00,1106.09,559.93,26743.00,18677.00,14.00,70.70,101.78,6.72,0.62,0.01
647,< 10 microns from soma center,1.28,124.43,79.75,0.30,0.47,12122.00,8332.00,7907.36,7223.09,7373.14,6760.45,4329.00,6169.00,2245.32,741.29,86981.00,79454.00,42.00,70.97,101.93,7.43,0.66,0.07
648,< 10 microns from soma center,0.41,129.51,70.76,0.13,0.00,10386.00,6879.00,7707.40,6161.60,7362.75,5621.88,4818.00,5455.00,1776.96,582.76,38537.00,30808.00,22.00,72.85,106.88,6.48,0.56,0.01
649,< 10 microns from soma center,0.66,131.98,70.25,0.21,0.71,11686.00,9438.00,6115.67,7169.83,5413.54,6705.71,981.00,5851.00,3375.91,1143.57,36694.00,43019.00,26.00,74.82,108.51,6.63,0.68,0.03
650,< 10 microns from soma center,0.43,132.46,69.83,0.10,0.94,5363.00,9745.00,3837.00,8554.67,1770.00,7827.00,1770.00,7827.00,1515.90,848.61,11511.00,25664.00,14.00,74.85,109.09,6.58,0.70,0.02
651,< 10 microns from soma center,0.27,121.49,69.44,0.39,0.44,11985.00,7274.00,10579.30,6967.67,8508.00,6535.00,8508.00,6535.00,1495.49,314.65,31738.00,20903.00,14.00,72.58,97.18,6.87,0.78,0.01
652,< 10 microns from soma center,0.80,121.31,72.84,0.13,0.79,18672.00,8040.00,7453.67,6914.67,5019.30,6058.70,3207.00,6003.00,5168.28,892.61,44722.00,41488.00,26.00,72.81,96.73,7.59,0.62,0.03
653,< 10 microns from soma center,0.68,123.48,77.74,0.42,0.35,12234.00,7810.00,6175.67,6643.50,4607.05,6549.18,4424.00,5780.00,2770.78,683.40,37054.00,39861.00,26.00,72.37,99.81,6.83,0.74,0.03
654,< 10 microns from soma center,0.22,130.39,76.03,0.39,0.44,14765.00,6142.00,9975.33,6028.00,6621.00,5857.00,6621.00,5857.00,3476.24,123.13,29926.00,18084.00,14.00,79.07,103.48,6.59,0.70,0.01
655,< 10 microns from soma center,0.36,129.51,80.93,0.49,0.00,6395.00,8814.00,5784.00,7699.67,5193.00,6319.00,5193.00,6319.00,490.92,1035.84,17352.00,23099.00,14.00,78.37,102.90,6.51,0.74,0.01
656,< 10 microns from soma center,0.34,132.17,68.91,0.39,0.47,14690.00,7823.00,8877.33,7190.00,5610.00,6330.00,5610.00,6330.00,4120.73,630.30,26632.00,21570.00,14.00,79.75,105.17,6.98,0.80,0.01
657,< 10 microns from soma center,0.90,133.48,70.68,0.61,0.25,14376.00,11604.00,9306.00,7791.71,8845.02,6819.34,6047.00,6645.00,2359.20,1637.61,65142.00,54542.00,28.00,79.63,106.90,7.00,0.80,0.06
658,< 10 microns from soma center,0.71,129.48,78.99,0.30,0.28,7432.00,8981.00,4457.83,7002.50,3488.22,6082.91,1728.00,5727.00,2200.39,1339.93,26747.00,42015.00,26.00,78.80,102.49,7.14,0.77,0.04
659,< 10 microns from soma center,1.02,128.10,73.32,0.46,0.34,11300.00,8241.00,4937.88,6927.75,3618.54,6741.34,2238.00,6072.00,2817.82,588.74,39503.00,55422.00,34.00,71.63,105.96,7.08,0.58,0.04
660,< 10 microns from soma center,0.14,130.02,72.79,0.39,0.47,18737.00,5957.00,13017.70,5884.67,8952.00,5794.00,8952.00,5794.00,4162.33,67.81,39053.00,17654.00,14.00,73.15,107.28,6.85,0.70,0.00
661,< 10 microns from soma center,0.42,129.51,71.55,0.39,0.44,8571.00,8565.00,7397.00,7255.33,6786.00,6514.00,6786.00,6514.00,830.38,928.76,22191.00,21766.00,14.00,72.66,106.97,7.19,0.80,0.02
662,< 10 microns from soma center,0.94,130.32,71.82,0.23,0.73,10546.00,8417.00,6613.75,7303.75,5387.90,7238.29,4009.00,6003.00,2178.06,854.90,52910.00,58430.00,30.00,73.28,107.52,7.27,0.77,0.06
663,< 10 microns from soma center,0.97,132.56,69.79,0.15,0.47,8012.00,10076.00,5314.88,7441.00,4580.46,7160.73,2487.00,5737.00,2047.38,1378.57,42519.00,59528.00,34.00,74.87,109.16,7.13,0.66,0.05
664,< 10 microns from soma center,0.19,120.33,72.32,0.39,0.44,20392.00,6309.00,14328.00,5807.33,10219.00,5421.00,10219.00,5421.00,4377.14,371.58,42984.00,17422.00,14.00,72.07,96.08,7.36,0.74,0.01
665,< 10 microns from soma center,1.26,122.55,70.23,0.27,0.50,9646.00,10622.00,3628.44,7080.22,2162.13,6416.92,1093.00,6316.00,2604.20,1327.62,32656.00,63722.00,38.00,73.30,97.94,7.35,0.59,0.06
666,< 10 microns from soma center,0.43,122.99,73.96,0.39,0.44,10119.00,8563.00,8188.00,7985.33,6519.00,7621.00,6519.00,7621.00,1481.32,413.09,24564.00,23956.00,14.00,73.46,98.37,7.33,0.82,0.02
667,< 10 microns from soma center,0.60,122.59,80.87,0.26,0.51,7215.00,7180.00,5786.67,6766.83,5734.50,6758.61,3831.00,6317.00,1038.13,283.83,34720.00,40601.00,26.00,72.30,98.71,7.44,0.67,0.02
668,< 10 microns from soma center,0.73,124.76,79.72,0.66,0.19,12347.00,9292.00,9626.67,7850.17,8477.07,7402.77,7561.00,6799.00,1704.66,841.60,57760.00,47101.00,26.00,75.06,99.37,7.41,0.72,0.04
669,< 10 microns from soma center,0.55,128.38,67.89,0.43,0.42,6888.00,8426.00,4445.40,7365.40,3247.03,6798.17,2512.00,6704.00,1697.87,619.65,22227.00,36827.00,20.00,77.86,101.81,7.37,0.85,0.03
670,< 10 microns from soma center,0.37,131.22,76.24,0.39,0.47,5016.00,7243.00,4745.00,6535.33,4508.00,6171.00,4508.00,6171.00,208.78,500.47,14235.00,19606.00,14.00,79.97,103.77,7.34,0.82,0.02
671,< 10 microns from soma center,0.40,134.24,75.81,0.39,0.47,13736.00,8517.00,10695.00,7259.67,5422.00,6532.00,5422.00,6532.00,3743.17,892.74,32085.00,21779.00,14.00,79.73,107.75,7.33,0.82,0.02
672,< 10 microns from soma center,0.43,135.03,79.52,0.30,0.42,20898.00,7528.00,16801.00,6604.75,16399.60,6222.25,9825.00,5787.00,4364.66,660.14,67204.00,26419.00,18.00,79.91,108.60,7.46,0.69,0.02
673,< 10 microns from soma center,1.11,130.46,70.90,0.60,0.12,15210.00,9551.00,8786.56,7080.33,8100.40,6457.27,4044.00,5918.00,3653.96,1244.99,79079.00,63723.00,36.00,72.72,108.06,7.49,0.61,0.05
674,< 10 microns from soma center,0.36,131.62,73.17,0.00,1.94,9442.00,7408.00,7560.67,6900.00,5075.00,6414.00,5075.00,6414.00,1833.32,406.10,22682.00,20700.00,14.00,73.50,108.93,7.44,0.72,0.01
675,< 10 microns from soma center,0.42,132.23,79.84,0.35,0.53,11674.00,8303.00,9422.00,7144.25,8838.26,6751.31,8167.00,5980.00,1337.64,867.50,37688.00,28577.00,18.00,73.83,109.44,7.63,0.83,0.02
676,< 10 microns from soma center,0.30,132.82,72.29,0.39,0.44,5324.00,7118.00,3946.33,6795.67,2499.00,6277.00,2499.00,6277.00,1154.35,370.34,11839.00,20387.00,14.00,74.07,109.99,7.48,0.76,0.01
677,< 10 microns from soma center,1.39,120.41,79.69,0.31,0.44,19810.00,10422.00,8015.18,8135.00,6574.38,7512.00,3520.00,6542.00,4223.74,1275.50,88167.00,89485.00,40.00,72.47,95.89,7.07,0.74,0.10
678,< 10 microns from soma center,2.77,120.24,67.89,0.56,0.27,11285.00,13573.00,4952.50,8114.54,4318.25,7802.10,669.00,6223.00,2477.05,1683.11,118860.00,194749.00,80.00,72.70,95.49,7.47,0.59,0.20
679,< 10 microns from soma center,0.42,120.15,72.29,0.32,0.44,13115.00,6615.00,8995.60,5992.40,8028.28,5948.18,6604.00,5378.00,2191.16,393.25,44978.00,29962.00,22.00,72.48,95.50,7.87,0.74,0.02
680,< 10 microns from soma center,0.59,126.18,76.25,0.59,0.21,15160.00,7852.00,6378.00,6250.17,4242.19,6211.47,3752.00,5177.00,3981.82,871.43,38268.00,37501.00,26.00,75.93,100.49,7.73,0.72,0.03
681,10-20 microns from soma center,0.55,127.36,66.78,0.30,0.63,9122.00,7778.00,5915.25,6935.00,3422.67,6827.49,2141.00,5767.00,3162.79,752.58,23661.00,27740.00,18.00,77.58,100.71,7.68,0.77,0.03
682,< 10 microns from soma center,0.58,129.38,67.85,0.74,0.17,6627.00,8751.00,5119.40,7025.80,3922.87,6365.25,3869.00,5570.00,1148.27,1180.52,25597.00,35129.00,22.00,79.11,102.10,7.54,0.68,0.02
683,< 10 microns from soma center,0.59,132.69,73.19,0.31,0.41,17899.00,7315.00,11676.50,6305.33,9889.31,6038.96,4409.00,5752.00,4329.60,555.81,70059.00,37832.00,26.00,80.82,104.91,8.30,0.66,0.02
684,< 10 microns from soma center,0.28,135.81,78.89,0.25,0.50,10144.00,6700.00,8457.75,6270.25,8863.16,6315.73,5713.00,5726.00,1655.68,349.18,33831.00,25081.00,18.00,79.27,110.01,7.63,0.67,0.01
685,< 10 microns from soma center,0.19,135.88,73.41,0.39,0.47,10246.00,6518.00,6811.33,6312.00,4306.00,5992.00,4306.00,5992.00,2512.45,229.37,20434.00,18936.00,14.00,78.92,110.34,7.78,0.79,0.01
686,< 10 microns from soma center,0.42,121.20,75.49,0.42,0.00,17201.00,8842.00,10976.40,6273.60,8854.89,5437.81,7170.00,5370.00,3539.68,1313.69,54882.00,31368.00,20.00,72.30,96.96,7.80,0.72,0.02
687,10-20 microns from soma center,5.56,124.70,86.40,0.44,0.41,12152.00,15139.00,5409.27,8392.31,5192.14,7783.82,657.00,5954.00,2803.12,1929.83,281282.00,436400.00,172.00,70.86,102.32,7.85,0.54,0.49
688,10-20 microns from soma center,0.36,131.33,88.07,0.00,1.94,4921.00,9088.00,3087.00,7469.33,2169.00,6209.00,2169.00,6209.00,1296.83,1202.35,9261.00,22408.00,14.00,80.57,103.41,7.95,0.74,0.01
689,10-20 microns from soma center,0.46,127.43,88.30,0.20,0.60,11657.00,8706.00,6144.50,7563.00,3690.13,7587.92,1945.00,6173.00,3715.82,906.71,24578.00,30252.00,18.00,71.29,105.33,7.88,0.72,0.02
690,10-20 microns from soma center,2.15,133.56,87.86,0.30,0.31,11848.00,11950.00,5905.93,8354.07,4525.38,7683.61,821.00,6349.00,3195.30,1711.65,88589.00,125311.00,58.00,74.79,110.38,7.91,0.56,0.12
691,10-20 microns from soma center,0.54,120.51,87.86,0.12,0.93,13302.00,10759.00,7336.67,9047.33,3472.00,7429.00,3472.00,7429.00,4279.16,1361.07,22010.00,27142.00,14.00,71.37,96.76,8.08,0.78,0.03
692,10-20 microns from soma center,0.38,122.23,87.70,0.20,0.60,4541.00,9612.00,2215.75,7178.25,1530.99,6372.75,1070.00,6053.00,1363.19,1422.03,8863.00,28713.00,18.00,72.08,98.37,8.21,0.73,0.01
693,10-20 microns from soma center,0.82,126.55,88.04,0.16,0.78,8714.00,11091.00,6024.80,8475.00,4321.84,7379.00,3120.00,6995.00,2071.54,1472.27,30124.00,42375.00,22.00,77.87,99.43,8.09,0.70,0.04
694,10-20 microns from soma center,2.28,122.87,88.38,0.34,0.24,6079.00,15238.00,2371.27,8664.13,1773.97,7749.84,650.00,6603.00,1506.70,2157.07,35569.00,129962.00,60.00,70.67,100.19,8.06,0.54,0.13
695,10-20 microns from soma center,4.01,128.89,88.03,0.22,0.40,9795.00,13634.00,4429.62,8639.07,3886.93,8282.14,1298.00,6268.00,2097.48,1730.49,128459.00,250533.00,104.00,79.07,101.46,8.13,0.52,0.28
696,10-20 microns from soma center,0.15,130.45,88.83,0.39,0.44,3751.00,6804.00,2479.00,6408.33,1506.00,6192.00,1506.00,6192.00,940.59,280.18,7437.00,19225.00,14.00,80.92,102.00,8.18,0.75,0.00
697,10-20 microns from soma center,0.31,133.38,89.65,0.39,0.44,7202.00,7596.00,4786.33,6932.00,2892.00,6399.00,2892.00,6399.00,1797.75,497.38,14359.00,20796.00,14.00,73.89,110.73,8.32,0.78,0.01
698,10-20 microns from soma center,0.39,119.85,89.86,0.39,0.44,6394.00,7415.00,5800.33,7037.33,5309.00,6711.00,5309.00,6711.00,448.82,289.68,17401.00,21112.00,14.00,70.93,96.23,8.43,0.78,0.02
699,10-20 microns from soma center,0.23,120.99,89.65,0.39,0.47,8356.00,7011.00,5069.00,6669.33,1398.00,6096.00,1398.00,6096.00,2853.54,407.89,15207.00,20008.00,14.00,71.40,97.37,7.73,0.74,0.01
700,> 50 microns from soma center,2.94,121.57,90.94,0.36,0.49,6365.00,11331.00,2783.30,8138.30,2754.80,7715.06,660.00,6459.00,1550.48,1271.80,64016.00,187181.00,90.00,71.66,97.85,8.27,0.54,0.19
701,> 50 microns from soma center,1.32,125.89,91.12,0.31,0.61,5460.00,10792.00,2989.78,8108.33,2576.30,7395.79,931.00,6822.00,1578.12,1137.45,26908.00,72975.00,38.00,77.35,98.96,8.48,0.70,0.08
702,> 50 microns from soma center,0.64,122.58,90.63,0.69,0.20,2597.00,9883.00,1590.00,8496.50,954.27,7546.66,641.00,7327.00,813.32,1087.22,6360.00,33986.00,18.00,70.71,99.76,8.59,0.82,0.04
703,> 50 microns from soma center,0.75,127.13,89.09,0.51,0.30,4780.00,10847.00,3287.40,8117.40,2735.03,7305.29,2136.00,6100.00,944.86,1607.23,16437.00,40587.00,22.00,77.93,100.11,8.32,0.83,0.05
704,> 50 microns from soma center,0.38,128.55,89.34,0.39,0.44,3586.00,8568.00,2119.67,7248.33,1148.00,6357.00,1148.00,6357.00,1054.98,952.09,6359.00,21745.00,14.00,71.79,106.33,8.12,0.82,0.02
705,> 50 microns from soma center,1.12,121.39,86.76,0.13,0.68,3999.00,9169.00,2490.25,7342.63,2185.44,6785.48,1376.00,6408.00,878.00,1022.14,19922.00,58741.00,34.00,73.80,96.02,8.36,0.64,0.06
706,> 50 microns from soma center,0.47,123.26,88.91,0.30,0.63,3010.00,9426.00,2235.25,7684.25,2250.38,7232.41,1122.00,6180.00,696.48,1176.63,8941.00,30737.00,18.00,75.30,97.20,8.71,0.83,0.02
707,> 50 microns from soma center,0.40,123.98,89.18,0.69,0.20,4330.00,8205.00,3277.25,6916.75,2727.78,6628.52,1734.00,5831.00,1102.27,855.32,13109.00,27667.00,18.00,75.88,97.65,8.87,0.82,0.02
708,> 50 microns from soma center,0.18,124.06,86.79,0.39,0.44,2340.00,6251.00,1728.00,5901.33,954.00,5624.00,954.00,5624.00,577.31,261.03,5184.00,17704.00,14.00,70.74,101.60,7.96,0.70,0.00
709,> 50 microns from soma center,0.35,123.44,84.78,0.72,0.18,2536.00,6711.00,1645.50,6407.00,1018.42,6255.80,686.00,6243.00,804.65,188.57,6582.00,25628.00,16.00,70.45,100.96,8.94,0.72,0.01
710,> 50 microns from soma center,0.20,130.64,85.67,0.39,0.44,5357.00,7695.00,2602.00,6474.33,1039.00,5756.00,1039.00,5756.00,1953.96,867.63,7806.00,19423.00,14.00,72.80,108.13,8.61,0.79,0.01
711,> 50 microns from soma center,0.29,120.47,78.61,0.39,0.44,760.00,9061.00,731.00,6557.00,695.00,5250.00,695.00,5250.00,26.99,1771.17,2193.00,19671.00,14.00,73.01,95.40,8.99,0.79,0.01
712,> 50 microns from soma center,0.34,133.51,78.12,0.39,0.47,3173.00,9109.00,2730.00,7429.67,2144.00,6070.00,2144.00,6070.00,432.09,1261.09,8190.00,22289.00,14.00,81.97,105.03,8.77,0.82,0.01
713,10-20 microns from soma center,0.36,127.49,83.66,0.39,0.47,6481.00,7949.00,4456.33,6686.67,2483.00,5963.00,2483.00,5963.00,1632.58,895.80,13369.00,20060.00,14.00,70.92,105.57,9.00,0.81,0.01
714,10-20 microns from soma center,0.57,133.84,85.02,0.69,0.20,3341.00,7881.00,2582.75,7436.00,2296.25,7409.18,1749.00,6899.00,608.74,353.90,10331.00,29744.00,18.00,81.20,106.03,8.89,0.80,0.03
715,10-20 microns from soma center,0.23,134.88,85.29,0.39,0.44,9005.00,6639.00,5176.33,6431.67,1871.00,6141.00,1871.00,6141.00,2935.86,211.68,15529.00,19295.00,14.00,80.50,107.88,8.57,0.73,0.01
716,10-20 microns from soma center,0.74,133.91,84.26,0.39,0.45,8634.00,7259.00,5634.71,6162.43,5449.71,6006.50,3163.00,5339.00,1515.81,589.68,39443.00,43137.00,30.00,75.23,110.43,8.78,0.59,0.03
717,10-20 microns from soma center,0.75,136.19,84.14,0.74,0.14,4423.00,6933.00,2182.22,5939.89,1246.30,5652.24,605.00,5408.00,1365.02,473.34,19640.00,53459.00,38.00,79.29,110.39,8.79,0.64,0.03
718,10-20 microns from soma center,0.69,122.36,86.09,0.34,0.49,1269.00,8704.00,826.33,7017.50,712.28,5923.73,692.00,5454.00,203.79,1341.25,4958.00,42105.00,24.00,74.66,96.53,9.06,0.68,0.03
719,10-20 microns from soma center,0.61,125.02,85.66,0.24,0.65,6008.00,8319.00,4498.80,6979.80,3362.36,6061.02,2347.00,5880.00,1425.33,940.74,22494.00,34899.00,22.00,77.01,98.06,9.13,0.75,0.03
